WADMKK,WADMKC,probability,JOIN_ID,selisih
Kediri,Mojo,0.539687151,Kediri_Mojo,-0.049010
Kediri,Ngadiluwih,0.556516968,Kediri_Ngadiluwih,-0.007413
Kediri,Ngancar,0.520997222,Kediri_Ngancar,-0.008941
Kediri,Ngasem,0.603106994,Kediri_Ngasem,-0.030372
Kediri,Pagu,0.590965481,Kediri_Pagu,-0.038674
Kediri,Papar,0.600950933,Kediri_Papar,-0.050612
Kediri,Pare,0.567800443,Kediri_Pare,0.000430
Kediri,Plemahan,0.562023316,Kediri_Plemahan,-0.027154
Kediri,Plosoklaten,0.533733849,Kediri_Plosoklaten,-0.018322
Kediri,Puncu,0.494404268,Kediri_Puncu,-0.020477
Kediri,Purwoasri,0.583925949,Kediri_Purwoasri,-0.065638
Kediri,Ringinrejo,0.559726885,Kediri_Ringinrejo,0.016202
Kediri,Semen,0.54827856,Kediri_Semen,-0.068419
Kediri,Tarokan,0.564383257,Kediri_Tarokan,0.003820
Kediri,Wates,0.541341122,Kediri_Wates,0.014997
Kendal,Boja,0.659894835,Kendal_Boja,-0.031084
Kendal,Brangsong,0.758198143,Kendal_Brangsong,0.033451
Kendal,Cepiring,0.790298843,Kendal_Cepiring,0.027454
Kendal,Gemuh,0.771768891,Kendal_Gemuh,0.031260
Kendal,Kaliwungu,0.774229192,Kendal_Kaliwungu,0.056182
Kendal,Kaliwungu Selatan,0.69334591,Kendal_Kaliwungu Selatan,0.013449
Kendal,Kangkung,0.809523858,Kendal_Kangkung,-0.008296
Kendal,Kendal,0.76520812,Kendal_Kendal,0.046664
Kendal,Limbangan,0.643816984,Kendal_Limbangan,-0.024329
Kendal,Ngampel,0.79023325,Kendal_Ngampel,0.028715
Kendal,Pageruyung,0.703616053,Kendal_Pageruyung,-0.076144
Kendal,Patean,0.679128393,Kendal_Patean,-0.028588
Kendal,Patebon,0.701808949,Kendal_Patebon,0.099117
Kendal,Pegandon,0.710109767,Kendal_Pegandon,0.054756
Kendal,Plantungan,0.600093923,Kendal_Plantungan,0.044277
Kendal,Ringinarum,0.741272431,Kendal_Ringinarum,0.060012
Kendal,Rowosari,0.796728992,Kendal_Rowosari,-0.001928
Kendal,Singorojo,0.660493936,Kendal_Singorojo,-0.040881
Kendal,Sukorejo,0.603452544,Kendal_Sukorejo,0.076575
Kendal,Weleri,0.763120399,Kendal_Weleri,0.030323
Klaten,Bayat,0.602194694,Klaten_Bayat,0.073403
Klaten,Cawas,0.621585576,Klaten_Cawas,0.069552
Klaten,Ceper,0.642245102,Klaten_Ceper,0.039604
Klaten,Delanggu,0.624066749,Klaten_Delanggu,0.052916
Klaten,Gantiwarno,0.594072514,Klaten_Gantiwarno,0.085157
Klaten,Jatinom,0.571077078,Klaten_Jatinom,0.017851
Klaten,Jogonalan,0.587520813,Klaten_Jogonalan,0.096912
Klaten,Juwiring,0.640721456,Klaten_Juwiring,0.063489
Klaten,Kalikotes,0.597497441,Klaten_Kalikotes,0.094593
Klaten,Karanganom,0.609616571,Klaten_Karanganom,0.038971
Klaten,Karangdowo,0.647129932,Klaten_Karangdowo,0.038798
Klaten,Karangnongko,0.573133641,Klaten_Karangnongko,0.000089
Klaten,Kebonarum,0.569758257,Klaten_Kebonarum,0.086026
Klaten,Kemalang,0.549212306,Klaten_Kemalang,0.015453
Klaten,Klaten Selatan,0.561840962,Klaten_Klaten Selatan,0.129561
Klaten,Klaten Tengah,0.583987607,Klaten_Klaten Tengah,0.087918
Klaten,Klaten Utara,0.620792325,Klaten_Klaten Utara,0.033244
Klaten,Manisrenggo,0.552711098,Klaten_Manisrenggo,0.096580
Klaten,Ngawen,0.603304614,Klaten_Ngawen,0.040889
Klaten,Pedan,0.645741519,Klaten_Pedan,0.041167
Klaten,Polanharjo,0.606425835,Klaten_Polanharjo,0.064837
Klaten,Prambanan,0.576559988,Klaten_Prambanan,0.112218
Klaten,Trucuk,0.626833372,Klaten_Trucuk,0.058411
Klaten,Tulung,0.566227224,Klaten_Tulung,0.057674
Klaten,Wedi,0.590129156,Klaten_Wedi,0.055653
Klaten,Wonosari,0.62964069,Klaten_Wonosari,0.063222
Kota Adm. Jakarta Barat,Cengkareng,0.720768044,Kota Adm. Jakarta Barat_Cengkareng,-0.072159
Kota Adm. Jakarta Barat,Grogol Petamburan,0.7218841,Kota Adm. Jakarta Barat_Grogol Petamburan,-0.093496
Kota Adm. Jakarta Barat,Kalideres,0.714140202,Kota Adm. Jakarta Barat_Kalideres,-0.040506
Kota Adm. Jakarta Barat,Kebon Jeruk,0.700293828,Kota Adm. Jakarta Barat_Kebon Jeruk,-0.049280
Kota Adm. Jakarta Barat,Kembangan,0.724264181,Kota Adm. Jakarta Barat_Kembangan,-0.044034
Kota Adm. Jakarta Barat,Pal Merah,0.711063544,Kota Adm. Jakarta Barat_Pal Merah,-0.086412
Kota Adm. Jakarta Barat,Taman Sari,0.684555415,Kota Adm. Jakarta Barat_Taman Sari,-0.055594
Kota Adm. Jakarta Barat,Tambora,0.724874299,Kota Adm. Jakarta Barat_Tambora,-0.087727
Kota Adm. Jakarta Pusat,Cempaka Putih,0.718610713,Kota Adm. Jakarta Pusat_Cempaka Putih,-0.070592
Kota Adm. Jakarta Pusat,Gambir,0.73262964,Kota Adm. Jakarta Pusat_Gambir,-0.072104
Kota Adm. Jakarta Pusat,Johar Baru,0.722399421,Kota Adm. Jakarta Pusat_Johar Baru,-0.085556
Kota Adm. Jakarta Pusat,Kemayoran,0.738433295,Kota Adm. Jakarta Pusat_Kemayoran,-0.102852
Kota Adm. Jakarta Pusat,Menteng,0.707684964,Kota Adm. Jakarta Pusat_Menteng,-0.022152
Kota Adm. Jakarta Pusat,Sawah Besar,0.701004041,Kota Adm. Jakarta Pusat_Sawah Besar,-0.058360
Kota Adm. Jakarta Pusat,Senen,0.732182099,Kota Adm. Jakarta Pusat_Senen,-0.101035
Kota Adm. Jakarta Pusat,Tanah Abang,0.689586128,Kota Adm. Jakarta Pusat_Tanah Abang,0.003550
Kota Adm. Jakarta Selatan,Cilandak,0.734122578,Kota Adm. Jakarta Selatan_Cilandak,-0.031911
Kota Adm. Jakarta Selatan,Jagakarsa,0.732674355,Kota Adm. Jakarta Selatan_Jagakarsa,-0.045157
Kota Adm. Jakarta Selatan,Kebayoran Baru,0.695798968,Kota Adm. Jakarta Selatan_Kebayoran Baru,-0.007447
Kota Adm. Jakarta Selatan,Kebayoran Lama,0.721419075,Kota Adm. Jakarta Selatan_Kebayoran Lama,-0.038370
Kota Adm. Jakarta Selatan,Mampang Prapatan,0.727305959,Kota Adm. Jakarta Selatan_Mampang Prapatan,-0.044910
Kota Adm. Jakarta Selatan,Pancoran,0.732371794,Kota Adm. Jakarta Selatan_Pancoran,-0.046643
Kota Adm. Jakarta Selatan,Pasar Minggu,0.722570486,Kota Adm. Jakarta Selatan_Pasar Minggu,-0.021771
Kota Adm. Jakarta Selatan,Pesanggrahan,0.713851402,Kota Adm. Jakarta Selatan_Pesanggrahan,-0.049851
Kota Adm. Jakarta Selatan,Setiabudi,0.698920388,Kota Adm. Jakarta Selatan_Setiabudi,-0.010951
Kota Adm. Jakarta Selatan,Tebet,0.716544921,Kota Adm. Jakarta Selatan_Tebet,-0.052373
Kota Adm. Jakarta Timur,Cakung,0.731134628,Kota Adm. Jakarta Timur_Cakung,-0.056109
Kota Adm. Jakarta Timur,Cipayung,0.742037831,Kota Adm. Jakarta Timur_Cipayung,-0.027013
Kota Adm. Jakarta Timur,Ciracas,0.712751861,Kota Adm. Jakarta Timur_Ciracas,-0.070357
Kota Adm. Jakarta Timur,Duren Sawit,0.721996469,Kota Adm. Jakarta Timur_Duren Sawit,-0.064367
Kota Adm. Jakarta Timur,Jatinegara,0.713047011,Kota Adm. Jakarta Timur_Jatinegara,-0.054738
Kota Adm. Jakarta Timur,Kramatjati,0.730660109,Kota Adm. Jakarta Timur_Kramatjati,-0.076575
Kota Adm. Jakarta Timur,Makasar,0.736614651,Kota Adm. Jakarta Timur_Makasar,-0.000966
Kota Adm. Jakarta Timur,Matraman,0.665768041,Kota Adm. Jakarta Timur_Matraman,-0.023657
Kota Adm. Jakarta Timur,Pasar Rebo,0.718761404,Kota Adm. Jakarta Timur_Pasar Rebo,-0.059705
Kota Adm. Jakarta Timur,Pulogadung,0.71586598,Kota Adm. Jakarta Timur_Pulogadung,-0.054746
Kota Adm. Jakarta Utara,Cilincing,0.713214137,Kota Adm. Jakarta Utara_Cilincing,-0.032300
Kota Adm. Jakarta Utara,Kelapa Gading,0.739223229,Kota Adm. Jakarta Utara_Kelapa Gading,-0.071659
Kota Adm. Jakarta Utara,Koja,0.674495873,Kota Adm. Jakarta Utara_Koja,-0.035048
Kota Adm. Jakarta Utara,Pademangan,0.727015397,Kota Adm. Jakarta Utara_Pademangan,-0.041408
Kota Adm. Jakarta Utara,Penjaringan,0.700273407,Kota Adm. Jakarta Utara_Penjaringan,-0.020030
Kota Adm. Jakarta Utara,Tanjung Priok,0.721682491,Kota Adm. Jakarta Utara_Tanjung Priok,-0.077991
Kota Bandung,Andir,0.720968571,Kota Bandung_Andir,-0.052069
Kota Bandung,Antapani,0.714258573,Kota Bandung_Antapani,-0.070764
Kota Bandung,Arcamanik,0.718341573,Kota Bandung_Arcamanik,-0.064970
Kota Bandung,Astana Anyar,0.702702052,Kota Bandung_Astana Anyar,-0.071930
Kota Bandung,Babakan Ciparay,0.66627462,Kota Bandung_Babakan Ciparay,-0.016860
Kota Bandung,Bandung Kidul,0.719976827,Kota Bandung_Bandung Kidul,-0.047799
Kota Bandung,Bandung Kulon,0.706750094,Kota Bandung_Bandung Kulon,-0.039224
Kota Bandung,Bandung Wetan,0.69112252,Kota Bandung_Bandung Wetan,-0.049084
Kota Bandung,Batununggal,0.726053421,Kota Bandung_Batununggal,-0.052386
Kota Bandung,Bojongloa Kaler,0.668143963,Kota Bandung_Bojongloa Kaler,-0.021963
Kota Bandung,Bojongloa Kidul,0.699696298,Kota Bandung_Bojongloa Kidul,-0.040622
Kota Bandung,Buahbatu,0.677315721,Kota Bandung_Buahbatu,-0.032365
Kota Bandung,Cibeunying Kaler,0.706198311,Kota Bandung_Cibeunying Kaler,-0.044370
Kota Bandung,Cibeunying Kidul,0.709157456,Kota Bandung_Cibeunying Kidul,-0.063137
Kota Bandung,Cibiru,0.666184008,Kota Bandung_Cibiru,-0.034902
Kota Bandung,Cicendo,0.721702745,Kota Bandung_Cicendo,-0.075454
Kota Bandung,Cidadap,0.694260315,Kota Bandung_Cidadap,-0.045868
Kota Bandung,Cinambo,0.72377404,Kota Bandung_Cinambo,-0.041051
Kota Bandung,Coblong,0.676884742,Kota Bandung_Coblong,-0.017878
Kota Bandung,Gedebage,0.711200404,Kota Bandung_Gedebage,-0.041038
Kota Bandung,Kiaracondong,0.716752703,Kota Bandung_Kiaracondong,-0.053559
Kota Bandung,Lengkong,0.72989686,Kota Bandung_Lengkong,-0.087165
Kota Bandung,Mandalajati,0.703506632,Kota Bandung_Mandalajati,-0.049129
Kota Bandung,Panyileukan,0.692171464,Kota Bandung_Panyileukan,-0.010186
Kota Bandung,Rancasari,0.725969607,Kota Bandung_Rancasari,-0.073104
Kota Bandung,Regol,0.674551618,Kota Bandung_Regol,-0.018694
Kota Bandung,Sukajadi,0.671378204,Kota Bandung_Sukajadi,-0.041221
Kota Bandung,Sukasari,0.68146623,Kota Bandung_Sukasari,-0.027745
Kota Bandung,Sumur Bandung,0.69920112,Kota Bandung_Sumur Bandung,-0.057467
Kota Bandung,Ujungberung,0.695813722,Kota Bandung_Ujungberung,-0.066008
Kota Banjar,Banjar,0.57396427,Kota Banjar_Banjar,-0.004408
Kota Banjar,Langensari,0.62869997,Kota Banjar_Langensari,-0.016242
Kota Banjar,Pataruman,0.558081237,Kota Banjar_Pataruman,-0.025643
Kota Banjar,Purwaharja,0.589454369,Kota Banjar_Purwaharja,-0.043462
Kota Batu,Batu,0.557560974,Kota Batu_Batu,-0.058083
Kota Batu,Bumiaji,0.612626479,Kota Batu_Bumiaji,-0.100573
Kota Batu,Junrejo,0.547299557,Kota Batu_Junrejo,-0.038825
Kota Bekasi,Bantargebang,0.746489057,Kota Bekasi_Bantargebang,-0.011408
Kota Bekasi,Bekasi Barat,0.717050185,Kota Bekasi_Bekasi Barat,-0.075524
Kota Bekasi,Bekasi Selatan,0.741122824,Kota Bekasi_Bekasi Selatan,-0.080179
Kota Bekasi,Bekasi Timur,0.751923512,Kota Bekasi_Bekasi Timur,-0.098439
Kota Bekasi,Bekasi Utara,0.711664998,Kota Bekasi_Bekasi Utara,-0.063046
Kota Bekasi,Jatiasih,0.738178389,Kota Bekasi_Jatiasih,-0.018221
Kota Bekasi,Jatisampurna,0.732626575,Kota Bekasi_Jatisampurna,-0.011437
Kota Bekasi,Medansatria,0.745003598,Kota Bekasi_Medansatria,-0.084144
Kota Bekasi,Mustikajaya,0.74656866,Kota Bekasi_Mustikajaya,-0.018880
Kota Bekasi,Pondokgede,0.738428937,Kota Bekasi_Pondokgede,-0.067654
Kota Bekasi,Pondokmelati,0.736388995,Kota Bekasi_Pondokmelati,-0.058300
Kota Bekasi,Rawalumbu,0.717341144,Kota Bekasi_Rawalumbu,-0.062128
Kota Blitar,Kepanjenkidul,0.594974071,Kota Blitar_Kepanjenkidul,0.058022
Kota Blitar,Sananwetan,0.5894777,Kota Blitar_Sananwetan,0.003780
Kota Blitar,Sukorejo,0.610156847,Kota Blitar_Sukorejo,0.034926
Kota Bogor,Bogor Barat,0.616903921,Kota Bogor_Bogor Barat,0.040126
Kota Bogor,Bogor Selatan,0.579136945,Kota Bogor_Bogor Selatan,0.058423
Kota Bogor,Bogor Tengah,0.613805182,Kota Bogor_Bogor Tengah,0.039438
Kota Bogor,Bogor Timur,0.586694469,Kota Bogor_Bogor Timur,0.075705
Kota Bogor,Bogor Utara,0.609652673,Kota Bogor_Bogor Utara,0.025543
Kota Bogor,Tanah Sareal,0.625059187,Kota Bogor_Tanah Sareal,0.063305
Kota Cilegon,Cibeber,0.634889094,Kota Cilegon_Cibeber,0.085688
Kota Cilegon,Cilegon,0.622944375,Kota Cilegon_Cilegon,0.094227
Kota Cilegon,Citangkil,0.627437022,Kota Cilegon_Citangkil,0.127937
Kota Cilegon,Ciwandan,0.604940409,Kota Cilegon_Ciwandan,0.091033
Kota Cilegon,Gerogol,0.58270728,Kota Cilegon_Gerogol,0.079986
Kota Cilegon,Jombang,0.650264252,Kota Cilegon_Jombang,0.093732
Kota Cilegon,Pulomerak,0.571832144,Kota Cilegon_Pulomerak,0.056706
Kota Cilegon,Purwakarta,0.587929025,Kota Cilegon_Purwakarta,0.088966
Kota Cimahi,Cimahi Selatan,0.704302778,Kota Cimahi_Cimahi Selatan,-0.023192
Kota Cimahi,Cimahi Tengah,0.711864145,Kota Cimahi_Cimahi Tengah,-0.059428
Kota Cimahi,Cimahi Utara,0.703551223,Kota Cimahi_Cimahi Utara,-0.045196
Kota Cirebon,Harjamukti,0.715994798,Kota Cirebon_Harjamukti,-0.021574
Kota Cirebon,Kejaksan,0.735004672,Kota Cirebon_Kejaksan,-0.035325
Kota Cirebon,Kesambi,0.749538539,Kota Cirebon_Kesambi,-0.076284
Kota Cirebon,Lemahwungkuk,0.736372432,Kota Cirebon_Lemahwungkuk,-0.026630
Kota Cirebon,Pekalipan,0.702790643,Kota Cirebon_Pekalipan,-0.048714
Kota Depok,Beji,0.721304814,Kota Depok_Beji,-0.033021
Kota Depok,Bojongsari,0.670083752,Kota Depok_Bojongsari,0.008418
Kota Depok,Cilodong,0.697646742,Kota Depok_Cilodong,-0.017501
Kota Depok,Cimanggis,0.730019738,Kota Depok_Cimanggis,-0.055427
Kota Depok,Cinere,0.700097796,Kota Depok_Cinere,-0.012876
Kota Depok,Cipayung,0.684846809,Kota Depok_Cipayung,-0.026535
Kota Depok,Limo,0.700352855,Kota Depok_Limo,-0.021215
Kota Depok,Pancoran Mas,0.703286663,Kota Depok_Pancoran Mas,-0.043273
Kota Depok,Sawangan,0.691091645,Kota Depok_Sawangan,-0.004133
Kota Depok,Sukmajaya,0.706998607,Kota Depok_Sukmajaya,-0.033269
Kota Depok,Tapos,0.689155173,Kota Depok_Tapos,0.008747
Kota Kediri,Kota,0.593794137,Kota Kediri_Kota,-0.000828
Kota Kediri,Mojoroto,0.579718615,Kota Kediri_Mojoroto,-0.021476
Kota Kediri,Pesantren,0.579806635,Kota Kediri_Pesantren,-0.005304
Kota Madiun,Kartoharjo,0.588613604,Kota Madiun_Kartoharjo,0.034756
Kota Madiun,Manguharjo,0.602505934,Kota Madiun_Manguharjo,0.035330
Kota Madiun,Taman,0.576874475,Kota Madiun_Taman,0.038749
Kota Magelang,Magelang Selatan,0.52028701,Kota Magelang_Magelang Selatan,0.104304
Kota Magelang,Magelang Tengah,0.517311485,Kota Magelang_Magelang Tengah,0.108764
Kota Magelang,Magelang Utara,0.559359541,Kota Magelang_Magelang Utara,0.061123
Kota Malang,Blimbing,0.547246686,Kota Malang_Blimbing,0.057252
Kota Malang,Kedungkandang,0.53600836,Kota Malang_Kedungkandang,0.016830
Kota Malang,Klojen,0.560755248,Kota Malang_Klojen,0.041649
Kota Malang,Lowokwaru,0.565065567,Kota Malang_Lowokwaru,0.055403
Kota Malang,Sukun,0.552056832,Kota Malang_Sukun,0.073057
Kota Mojokerto,Kranggan,0.653546935,Kota Mojokerto_Kranggan,-0.015573
Kota Mojokerto,Magersari,0.663024463,Kota Mojokerto_Magersari,-0.020764
Kota Mojokerto,Prajuritkulon,0.670462705,Kota Mojokerto_Prajuritkulon,-0.015770
Kota Pasuruan,Bugul Kidul,0.688648515,Kota Pasuruan_Bugul Kidul,-0.119896
Kota Pasuruan,Gadingrejo,0.646646433,Kota Pasuruan_Gadingrejo,-0.012634
Kota Pasuruan,Panggungrejo,0.69012214,Kota Pasuruan_Panggungrejo,-0.042216
Kota Pasuruan,Purworejo,0.659474731,Kota Pasuruan_Purworejo,-0.040864
Kota Pekalongan,Pekalongan Barat,0.841656195,Kota Pekalongan_Pekalongan Barat,-0.045381
Kota Pekalongan,Pekalongan Selatan,0.826035517,Kota Pekalongan_Pekalongan Selatan,-0.025279
Kota Pekalongan,Pekalongan Timur,0.849996751,Kota Pekalongan_Pekalongan Timur,-0.040718
Kota Pekalongan,Pekalongan Utara,0.843757792,Kota Pekalongan_Pekalongan Utara,-0.045750
Kota Probolinggo,Kademangan,0.615131378,Kota Probolinggo_Kademangan,-0.006299
Kota Probolinggo,Kanigaran,0.617055816,Kota Probolinggo_Kanigaran,0.052289
Kota Probolinggo,Kedopok,0.600164794,Kota Probolinggo_Kedopok,0.018926
Kota Probolinggo,Mayangan,0.601923465,Kota Probolinggo_Mayangan,0.075462
Kota Probolinggo,Wonoasih,0.599318564,Kota Probolinggo_Wonoasih,0.049015
Kota Salatiga,Argomulyo,0.6018361,Kota Salatiga_Argomulyo,0.043006
Kota Salatiga,Sidomukti,0.579282522,Kota Salatiga_Sidomukti,0.069353
Kota Salatiga,Sidorejo,0.576572804,Kota Salatiga_Sidorejo,0.086686
Kota Salatiga,Tingkir,0.590203851,Kota Salatiga_Tingkir,0.042542
Kota Semarang,Banyumanik,0.621437801,Kota Semarang_Banyumanik,0.096422
Kota Semarang,Candisari,0.67192024,Kota Semarang_Candisari,-0.008592
Kota Semarang,Gajahmungkur,0.67759956,Kota Semarang_Gajahmungkur,0.070097
Kota Semarang,Gayamsari,0.733320581,Kota Semarang_Gayamsari,0.006697
Kota Semarang,Genuk,0.749367847,Kota Semarang_Genuk,0.056760
Kota Semarang,Gunungpati,0.651659609,Kota Semarang_Gunungpati,0.047536
Kota Semarang,Mijen,0.674067415,Kota Semarang_Mijen,0.043255
Kota Semarang,Ngaliyan,0.678711514,Kota Semarang_Ngaliyan,0.053713
Kota Semarang,Pedurungan,0.720203317,Kota Semarang_Pedurungan,0.016084
Kota Semarang,Semarang Barat,0.715275449,Kota Semarang_Semarang Barat,0.078598
Kota Semarang,Semarang Selatan,0.715883251,Kota Semarang_Semarang Selatan,0.051394
Kota Semarang,Semarang Tengah,0.709815825,Kota Semarang_Semarang Tengah,0.026019
Kota Semarang,Semarang Timur,0.730545218,Kota Semarang_Semarang Timur,0.011596
Kota Semarang,Semarang Utara,0.710229211,Kota Semarang_Semarang Utara,0.044086
Kota Semarang,Tembalang,0.679902605,Kota Semarang_Tembalang,0.069754
Kota Semarang,Tugu,0.754606588,Kota Semarang_Tugu,0.060185
Kota Serang,Cipocok Jaya,0.643938798,Kota Serang_Cipocok Jaya,0.060821
Kota Serang,Curug,0.628160333,Kota Serang_Curug,0.009009
Kota Serang,Kasemen,0.685521609,Kota Serang_Kasemen,0.015971
Kota Serang,Serang,0.663004626,Kota Serang_Serang,0.068920
Kota Serang,Taktakan,0.644059129,Kota Serang_Taktakan,-0.031233
Kota Serang,Walantaka,0.666597375,Kota Serang_Walantaka,0.028803
Kota Sukabumi,Baros,0.631133402,Kota Sukabumi_Baros,0.023000
Kota Sukabumi,Cibeureum,0.618008296,Kota Sukabumi_Cibeureum,0.056329
Kota Sukabumi,Cikole,0.611407173,Kota Sukabumi_Cikole,0.016702
Kota Sukabumi,Citamiang,0.613012147,Kota Sukabumi_Citamiang,0.048032
Kota Sukabumi,Gunung Puyuh,0.606321858,Kota Sukabumi_Gunung Puyuh,0.034008
Kota Sukabumi,Lembursitu,0.615697897,Kota Sukabumi_Lembursitu,0.038338
Kota Sukabumi,Warudoyong,0.61624036,Kota Sukabumi_Warudoyong,0.057394
Kota Surabaya,Asem Rowo,0.682750333,Kota Surabaya_Asem Rowo,-0.071094
Kota Surabaya,Benowo,0.676380103,Kota Surabaya_Benowo,-0.030517
Kota Surabaya,Bubutan,0.6572093,Kota Surabaya_Bubutan,-0.060064
Kota Surabaya,Bulak,0.671142853,Kota Surabaya_Bulak,-0.054742
Kota Surabaya,Dukuh Pakis,0.666153329,Kota Surabaya_Dukuh Pakis,-0.009546
Kota Surabaya,Gayungan,0.691203524,Kota Surabaya_Gayungan,-0.081164
Kota Surabaya,Genteng,0.668589158,Kota Surabaya_Genteng,-0.065677
Kota Surabaya,Gubeng,0.670608741,Kota Surabaya_Gubeng,-0.064164
Kota Surabaya,Gunung Anyar,0.649507695,Kota Surabaya_Gunung Anyar,-0.057121
Kota Surabaya,Jambangan,0.706436497,Kota Surabaya_Jambangan,-0.111266
Kota Surabaya,Karang Pilang,0.683525194,Kota Surabaya_Karang Pilang,-0.074000
Kota Surabaya,Kenjeran,0.683788654,Kota Surabaya_Kenjeran,-0.061518
Kota Surabaya,Krembangan,0.662527449,Kota Surabaya_Krembangan,-0.033773
Kota Surabaya,Lakarsantri,0.694940973,Kota Surabaya_Lakarsantri,-0.075175
Kota Surabaya,Mulyorejo,0.692348575,Kota Surabaya_Mulyorejo,-0.055415
Kota Surabaya,Pabean Cantian,0.65990867,Kota Surabaya_Pabean Cantian,-0.033339
Kota Surabaya,Pakal,0.698825538,Kota Surabaya_Pakal,-0.064502
Kota Surabaya,Rungkut,0.685994844,Kota Surabaya_Rungkut,-0.122154
Kota Surabaya,Sambikerep,0.664349487,Kota Surabaya_Sambikerep,-0.005148
Kota Surabaya,Sawahan,0.659337727,Kota Surabaya_Sawahan,-0.060786
Kota Surabaya,Semampir,0.686687891,Kota Surabaya_Semampir,-0.034784
Kota Surabaya,Simokerto,0.653822692,Kota Surabaya_Simokerto,-0.058057
Kota Surabaya,Sukolilo,0.668356223,Kota Surabaya_Sukolilo,-0.071504
Kota Surabaya,Sukomanunggal,0.682199234,Kota Surabaya_Sukomanunggal,-0.054214
Kota Surabaya,Tambaksari,0.669627676,Kota Surabaya_Tambaksari,-0.072816
Kota Surabaya,Tandes,0.671596764,Kota Surabaya_Tandes,-0.059720
Kota Surabaya,Tegalsari,0.713155698,Kota Surabaya_Tegalsari,-0.096847
Kota Surabaya,Tenggilis Mejoyo,0.662925223,Kota Surabaya_Tenggilis Mejoyo,-0.064485
Kota Surabaya,Wiyung,0.688252206,Kota Surabaya_Wiyung,-0.082111
Kota Surabaya,Wonocolo,0.690069985,Kota Surabaya_Wonocolo,-0.095035
Kota Surabaya,Wonokromo,0.710337944,Kota Surabaya_Wonokromo,-0.084957
Kota Surakarta,Banjarsari,0.637255636,Kota Surakarta_Banjarsari,0.027445
Kota Surakarta,Jebres,0.594769664,Kota Surakarta_Jebres,0.076403
Kota Surakarta,Laweyan,0.614117234,Kota Surakarta_Laweyan,0.048898
Kota Surakarta,Pasar Kliwon,0.618222913,Kota Surakarta_Pasar Kliwon,0.038855
Kota Surakarta,Serengan,0.611089116,Kota Surakarta_Serengan,0.047714
Kota Tangerang,Batuceper,0.721696976,Kota Tangerang_Batuceper,-0.063450
Kota Tangerang,Benda,0.732498019,Kota Tangerang_Benda,0.000469
Kota Tangerang,Cibodas,0.754049793,Kota Tangerang_Cibodas,-0.073602
Kota Tangerang,Ciledug,0.716878937,Kota Tangerang_Ciledug,-0.063523
Kota Tangerang,Cipondoh,0.739050479,Kota Tangerang_Cipondoh,-0.070847
Kota Tangerang,Jatiuwung,0.737712655,Kota Tangerang_Jatiuwung,-0.049017
Kota Tangerang,Karang Tengah,0.708995881,Kota Tangerang_Karang Tengah,-0.045962
Kota Tangerang,Karawaci,0.730836216,Kota Tangerang_Karawaci,-0.043121
Kota Tangerang,Larangan,0.676387537,Kota Tangerang_Larangan,-0.036365
Kota Tangerang,Neglasari,0.734952107,Kota Tangerang_Neglasari,0.015821
Kota Tangerang,Periuk,0.746768711,Kota Tangerang_Periuk,-0.022169
Kota Tangerang,Pinang,0.756193367,Kota Tangerang_Pinang,-0.034057
Kota Tangerang,Tangerang,0.728965514,Kota Tangerang_Tangerang,-0.016854
Kota Tangerang Selatan,Ciputat,0.708668427,Kota Tangerang Selatan_Ciputat,-0.024237
Kota Tangerang Selatan,Ciputat Timur,0.677102276,Kota Tangerang Selatan_Ciputat Timur,-0.004164
Kota Tangerang Selatan,Pamulang,0.725148298,Kota Tangerang Selatan_Pamulang,-0.028643
Kota Tangerang Selatan,Pondok Aren,0.723764619,Kota Tangerang Selatan_Pondok Aren,-0.008245
Kota Tangerang Selatan,Serpong,0.724459319,Kota Tangerang Selatan_Serpong,-0.007062
Kota Tangerang Selatan,Serpong Utara,0.736128342,Kota Tangerang Selatan_Serpong Utara,-0.027969
Kota Tangerang Selatan,Setu,0.74989908,Kota Tangerang Selatan_Setu,-0.028437
Kota Tasikmalaya,Bungursari,0.560881363,Kota Tasikmalaya_Bungursari,0.037445
Kota Tasikmalaya,Cibeureum,0.592043982,Kota Tasikmalaya_Cibeureum,0.032604
Kota Tasikmalaya,Cihideung,0.593609278,Kota Tasikmalaya_Cihideung,0.045384
Kota Tasikmalaya,Cipedes,0.582355326,Kota Tasikmalaya_Cipedes,0.082764
Kota Tasikmalaya,Indihiang,0.589788551,Kota Tasikmalaya_Indihiang,0.078240
Kota Tasikmalaya,Kawalu,0.607233265,Kota Tasikmalaya_Kawalu,-0.080251
Kota Tasikmalaya,Mangkubumi,0.583865406,Kota Tasikmalaya_Mangkubumi,0.018507
Kota Tasikmalaya,Purbaratu,0.576643319,Kota Tasikmalaya_Purbaratu,0.003205
Kota Tasikmalaya,Tamansari,0.588783844,Kota Tasikmalaya_Tamansari,-0.028665
Kota Tasikmalaya,Tawang,0.592757623,Kota Tasikmalaya_Tawang,0.040785
Kota Tegal,Margadana,0.77185157,Kota Tegal_Margadana,-0.082359
Kota Tegal,Tegal Barat,0.74163702,Kota Tegal_Tegal Barat,-0.046127
Kota Tegal,Tegal Selatan,0.743732763,Kota Tegal_Tegal Selatan,-0.071946
Kota Tegal,Tegal Timur,0.796848372,Kota Tegal_Tegal Timur,-0.103815
